branch,hospital-types,number-of-patients,number-of-hospitalizations,ratio-of-rehospitalizations,percentage,percentage-of-sections,duration-of-hospitalization-mediana,duration-of-hospitalization-mode,average-value-of-hospitalization,average-value-of-hospitalization-points,average-value-of-drg,average-value-of-drg-points,name,catalog,year,period
,,9564,9574,1.0,0.13,1.05,4,2,6218.29,122.32,6112.13,119.94,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2011,2011
,,17699,17720,1.0,0.25,1.95,4,3,7653.79,153.03,7586.74,148.94,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2011,2011
,,384,387,1.01,0.01,0.04,5,2,16567.36,324.93,16562.28,324.83,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2011,2011
,,6013,6042,1.0,0.08,0.66,5,3,30241.48,597.01,30055.91,589.85,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2011,2011
,,2142,2152,1.0,0.03,0.24,6,3,45642.21,897.27,45578.14,893.98,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2011,2011
,,1347,1410,1.05,0.02,0.16,5,2,3021.97,59.3,3006.52,59.0,E37 REPERACJA/ REPOZYCJA/ REWIZJA/ WYMIANA ELEKTRODY/ UKŁADU STYMULUJĄCEGO/ KARDIOWERTERA-DEFIBRYLATORA *,1a,2011,2011
,,176,179,1.02,0.0,0.02,8,6,12783.63,250.66,12648.0,248.0,E38 USUNIĘCIE PRZEZŻYLNE ELEKTROD W PRZYPADKU POWIKŁAŃ,1a,2011,2011
,,456,481,1.05,0.01,0.05,4,4,27634.04,542.18,27536.74,540.27,E39 LECZENIE ZABIEGOWE ZABURZEŃ RYTMU < 18 R.Ż.,1a,2011,2011
,,3494,3673,1.05,0.05,0.4,3,2,25337.61,496.97,25300.67,496.24,E41 ABLACJA ZABURZEŃ RYTMU Z WYKORZYSTANIEM SYSTEMU ELEKTROANATOMICZNEGO 3D *,1a,2011,2011
,,206,209,1.01,0.0,0.02,3,3,17048.87,334.39,17047.0,334.35,E42 ABLACJA ZABURZEŃ RYTMU Z WYKORZYSTANIEM SYSTEMU ELEKTROANATOMICZNEGO,1a,2011,2011
,,4196,4338,1.03,0.06,0.48,2,2,15210.83,298.51,15205.65,298.36,E43 ABLACJA ZABURZEŃ RYTMU *,1a,2011,2011
,,1008,1016,1.01,0.01,0.11,2,2,6608.45,129.62,6606.7,129.58,E44 DIAGNOSTYKA INWAZYJNA ZABURZEŃ RYTMU SERCA *,1a,2011,2011
,,910,1040,1.14,0.01,0.11,18,7,10488.73,211.18,8740.36,171.47,E51 ZAPALENIE WSIERDZIA,1a,2011,2011
,,10118,11312,1.12,0.16,1.24,8,7,5170.04,102.33,4429.33,86.99,E52 ZAAWANSOWANA NIEWYDOLNOŚĆ KRĄŻENIA,1a,2011,2011
,,124784,145479,1.17,2.02,16.01,7,7,2637.83,52.48,2420.5,47.49,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2011,2011
,,19093,21626,1.13,0.3,2.38,6,7,1990.69,39.39,1610.87,31.61,E54 NIEWYDOLNOŚĆ KRĄŻENIA < 70 R.Ż. BEZ PW,1a,2011,2011
,,5892,6076,1.03,0.08,0.67,7,7,2098.81,41.64,2041.04,40.03,E55 ZAKRZEPICA ŻYŁ GŁĘBOKICH,1a,2011,2011
,,55897,60040,1.07,0.83,6.61,5,3,2078.88,41.51,2038.78,40.0,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
,,45571,48418,1.06,0.67,5.33,3,3,1602.21,31.64,1579.81,31.0,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
,,4076,4094,1.0,0.06,0.45,2,0,6241.03,122.86,2344.87,46.0,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
,,46859,55779,1.19,0.78,6.14,4,2,1622.7,32.51,1594.39,31.28,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
,,38202,45655,1.2,0.63,5.02,3,2,790.18,15.94,780.85,15.32,E62 ZABURZENIA RYTMU SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
,,464,580,1.25,0.01,0.06,4,0,9295.03,182.73,9144.34,179.77,E63 ZABURZENIA RYTMU SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2011,2011
,,1948,2237,1.15,0.03,0.25,3,2,2043.07,40.13,2037.88,40.03,E64 ZABURZENIA RYTMU SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2011,2011
,,23818,24428,1.03,0.34,2.69,3,2,1257.45,24.85,1249.07,24.5,E71 OMDLENIE I ZAPAŚĆ,1a,2011,2011
,,9088,9171,1.01,0.13,1.01,2,2,484.43,9.54,477.16,9.36,E72 NIEINWAZYJNA DIAGNOSTYKA BÓLU W KLATCE PIERSIOWEJ > 17 R.Ż.,1a,2011,2011
,,41783,46742,1.12,0.65,5.14,6,4,2974.42,58.85,2904.88,57.0,E73 CHOROBY ZASTAWEK SERCA > 17 R.Ż.,1a,2011,2011
,,3571,4019,1.13,0.06,0.44,2,0,3906.09,77.74,3874.34,76.0,E74 WRODZONE WADY SERCA > 17 R.Ż.,1a,2011,2011
,,3042,4138,1.36,0.06,0.46,3,0,12873.73,254.03,9799.4,192.31,E75 WRODZONE WADY SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2011,2011
,,4523,5427,1.2,0.08,0.6,2,2,2668.97,52.39,2251.48,44.2,E76 WRODZONE WADY SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2011,2011
,,49153,55147,1.12,0.77,6.07,6,7,2816.87,56.0,2657.76,52.16,E77 INNE CHOROBY UKŁADU KRĄŻENIA > 17 R.Ż.,1a,2011,2011
,,351,434,1.24,0.01,0.05,5,2,15071.99,314.15,12438.57,245.21,E78 INNE CHOROBY UKŁADU KRĄŻENIA < 1 R.Ż. ALBO < 18 R.Ż. Z PW,1a,2011,2011
,,4879,5398,1.11,0.08,0.59,3,2,2812.01,56.82,2714.0,53.43,E79 INNE CHOROBY UKŁADU KRĄŻENIA > 0 R.Ż. I < 18 R.Ż.,1a,2011,2011
,,1183,1202,1.02,0.02,0.13,10,8,4297.33,84.34,4178.88,82.02,E86 NADCIŚNIENIE TĘTNICZE OPORNE I WTÓRNE,1a,2011,2011
,,1638,1655,1.01,0.02,0.18,5,4,3070.55,60.22,3064.36,60.1,E87 CIĘŻKIE NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2011,2011
,,65482,67689,1.03,0.94,7.45,4,3,1367.15,27.16,1352.6,26.54,E88 NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2011,2011
,,545,551,1.01,0.01,0.08,18,14,34261.43,671.89,19375.08,379.99,F01 KOMPLEKSOWE ZABIEGI PRZEŁYKU *,1a,2011,2011
,,2087,2673,1.28,0.04,0.4,3,1,11842.38,232.8,11154.72,218.98,"F02 DUŻE ZABIEGI PRZEŁYKU, W TYM PROTEZOWANIE *",1a,2011,2011
,,3188,4862,1.53,0.07,0.73,1,1,2689.92,52.84,2635.19,51.76,F03 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU *,1a,2011,2011
,,13653,13909,1.02,0.19,2.08,0,0,561.28,11.03,552.33,10.86,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2011,2011
,,22246,23905,1.07,0.33,3.57,3,2,2057.7,40.91,1976.38,38.77,F07 CHOROBY PRZEŁYKU,1a,2011,2011
,,3701,3707,1.0,0.05,0.55,12,14,15732.81,308.85,12217.13,239.58,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2011,2011
,,5882,5959,1.01,0.08,0.89,8,7,6925.25,135.88,5535.86,108.56,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2011,2011
,,23057,24301,1.05,0.34,3.63,1,0,2060.94,44.19,1920.79,37.69,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2011,2011
,,62239,65291,1.05,0.91,9.75,4,2,1764.04,34.7,1689.65,33.15,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2011,2011
,,3991,4030,1.01,0.06,0.6,13,8,15659.47,311.83,10531.43,206.52,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2011,2011
,,5504,5598,1.02,0.08,0.84,8,0,9654.51,189.85,6983.38,137.0,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2011,2011
,,6640,7270,1.09,0.1,1.09,2,2,2900.85,57.48,2532.93,49.67,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2011,2011
,,13107,13151,1.0,0.18,1.96,12,8,14297.77,280.36,12054.08,236.38,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2011,2011
,,7473,7646,1.02,0.11,1.14,11,8,7533.1,148.23,5833.71,114.4,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2011,2011
,,94317,98352,1.04,1.37,14.69,1,0,1806.04,35.48,1804.66,35.45,F33 ŚREDNIE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO,1a,2011,2011
,,35713,39571,1.11,0.55,5.91,4,2,2390.8,47.44,2281.3,44.74,F36 CHOROBY JELITA GRUBEGO,1a,2011,2011
,,13958,14135,1.01,0.2,2.11,8,7,8404.53,165.7,6391.95,125.34,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2011,2011
,,8151,8821,1.08,0.12,1.32,5,2,3438.46,68.07,2395.92,46.99,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2011,2011
,,3397,4018,1.18,0.06,0.6,0,0,1511.17,29.72,1507.46,29.6,F44 DIAGNOSTYCZNE  I LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2011,2011
,,101317,106370,1.05,1.48,15.89,3,2,1570.29,31.11,1458.69,28.61,F46 CHOROBY JAMY BRZUSZNEJ,1a,2011,2011
,,12563,12865,1.02,0.18,1.92,4,3,1783.03,36.27,1689.58,33.15,F47 CHOROBY INFEKCYJNE JELIT,1a,2011,2011
,,319,334,1.05,0.0,0.05,12,8,10356.63,203.07,7803.0,153.0,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2011,2011
,,914,949,1.04,0.01,0.14,8,3,8805.15,174.45,6649.8,130.57,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2011,2011
,,2975,3107,1.04,0.04,0.46,1,0,1271.53,25.63,1256.98,24.7,F53 ŚREDNIE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT,1a,2011,2011
,,15164,17360,1.14,0.24,2.59,5,2,4170.15,85.99,3968.16,77.83,F56 CHOROBY ZAPALNE JELIT > 17 R.Ż,1a,2011,2011
,,2840,4368,1.54,0.06,0.65,3,2,4079.22,84.06,3925.92,77.04,F57 CHOROBY ZAPALNE JELIT < 18 R.Ż,1a,2011,2011
,,252,252,1.0,0.0,0.04,15,10,17109.61,335.72,6447.86,126.43,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2011,2011
,,8394,8730,1.04,0.12,1.3,5,5,4335.74,86.12,3340.11,65.5,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2011,2011
,,4866,5153,1.06,0.07,0.77,3,0,2056.04,42.29,1778.94,34.89,F63 ŚREDNIE I ENDOSKOPOWE DIAGNOSTYCZNE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO,1a,2011,2011
,,13762,14340,1.04,0.2,2.14,5,4,1872.5,38.05,1311.59,25.72,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,1a,2011,2011
,,57178,58428,1.02,0.81,8.73,3,3,2591.84,50.97,2572.22,50.51,F72 OPERACJE PRZEPUKLIN JAMY BRZUSZNEJ Z WSZCZEPEM *,1a,2011,2011
,,32107,32524,1.01,0.45,4.86,2,2,1916.64,37.93,1865.68,36.67,F73 OPERACJE PRZEPUKLIN BRZUSZNYCH *,1a,2011,2011
,,9490,9492,1.0,0.13,1.42,6,4,3693.94,72.79,3583.54,70.27,F82 WYCIĘCIE WYROSTKA ROBACZKOWEGO Z POWIKŁANIAMI *,1a,2011,2011
,,21269,21270,1.0,0.3,3.18,4,3,2414.69,47.35,2396.34,46.99,F83 WYCIĘCIE WYROSTKA ROBACZKOWEGO *,1a,2011,2011
,,1657,1688,1.02,0.02,0.25,3,2,1581.23,31.28,1527.36,29.97,F86 CHOROBY WYROSTKA ROBACZKOWEGO,1a,2011,2011
,,16837,17959,1.07,0.25,2.68,3,3,1259.44,25.01,1253.09,24.63,F93 ŚREDNIE ZABIEGI ODBYTU *,1a,2011,2011
,,2526,2785,1.1,0.04,0.42,1,0,506.61,9.94,503.53,9.88,F94 MAŁE ZABIEGI ODBYTU I ODBYTNICY *,1a,2011,2011
,,3476,3623,1.04,0.05,0.54,4,3,2044.83,40.16,1995.27,39.13,F96 CHOROBY ODBYTU,1a,2011,2011
,,631,636,1.01,0.01,0.24,12,11,17275.79,338.74,14509.05,284.49,G01 ROZLEGŁE ZABIEGI WĄTROBY *,1a,2011,2011
,,971,1222,1.26,0.02,0.46,5,2,8587.67,168.39,8214.84,161.08,G11 KOMPLEKSOWE ZABIEGI WĄTROBY *,1a,2011,2011
,,421,478,1.14,0.01,0.18,7,1,4948.04,97.38,2872.9,56.33,G12 DUŻE ZABIEGI WĄTROBY *,1a,2011,2011
,,348,391,1.12,0.01,0.15,3,2,1381.55,27.0,1124.16,22.04,G13 ŚREDNIE ZABIEGI WĄTROBY *,1a,2011,2011
,,602,649,1.08,0.01,0.25,0,0,512.7,10.05,509.84,10.0,G14 MAŁE ZABIEGI WĄTROBY *,1a,2011,2011
,,6069,6506,1.07,0.09,2.47,6,2,3068.55,60.24,2870.86,56.31,G16 OSTRE CHOROBY WĄTROBY,1a,2011,2011
,,25976,31510,1.21,0.44,11.94,7,2,5182.34,102.95,4950.09,97.08,G17 PRZEWLEKŁE CHOROBY WĄTROBY Z PW >5 DNI,1a,2011,2011
,,37279,44266,1.19,0.62,16.77,3,2,2122.56,44.1,2015.5,39.53,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2011,2011
,,1383,1400,1.01,0.02,0.53,15,9,16235.63,318.34,14024.37,274.99,G21 KOMPLEKSOWE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2011,2011
,,910,913,1.0,0.01,0.35,13,8,5757.08,112.9,4819.53,94.51,G22 DUŻE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2011,2011
,,12683,12685,1.0,0.18,4.81,5,3,4108.64,81.03,3614.14,70.87,G24 WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO Z PW *,1a,2011,2011
,,75575,75640,1.0,1.05,28.66,3,3,3274.97,64.51,3195.07,62.69,G25 WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO *,1a,2011,2011
,,16398,17490,1.07,0.24,6.63,5,2,1525.37,30.29,1439.34,28.23,G26 CHOROBY DRÓG ŻÓŁCIOWYCH,1a,2011,2011
,,3633,4131,1.14,0.06,1.57,5,2,3580.25,70.41,3381.56,66.31,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2011,2011
,,1150,1153,1.0,0.02,0.44,16,8,23562.12,462.08,15767.48,309.17,G31 KOMPLEKSOWE ZABIEGI TRZUSTKI,1a,2011,2011
,,590,596,1.01,0.01,0.23,12,8,9589.57,188.13,5898.83,115.67,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2011,2011
,,1084,1145,1.06,0.02,0.43,3,1,9873.91,193.74,9719.84,190.72,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2011,2011
,,16857,20344,1.21,0.28,7.71,4,1,4365.87,85.81,4201.77,82.44,G34 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2011,2011
,,3032,3338,1.1,0.05,1.26,1,0,2537.2,49.85,2535.41,49.82,G35 INNE ZABIEGI DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2011,2011
,,3791,3927,1.04,0.05,1.49,14,8,20094.1,394.06,15073.94,295.58,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2011,2011
,,19254,21183,1.1,0.29,8.03,7,6,3552.0,69.98,2919.22,57.25,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2011,2011
,,10612,12797,1.21,0.18,4.85,6,2,2827.67,56.19,2699.62,52.95,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2011,2011
,,1516,1518,1.0,0.02,0.58,8,7,9863.74,196.46,5790.73,113.55,G42 ZABIEGI ŚLEDZIONY *,1a,2011,2011
,,983,993,1.01,0.01,0.15,8,7,9303.21,182.56,4704.41,92.33,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2011,2011
,,2587,2596,1.0,0.04,0.39,13,14,5607.05,115.78,5266.39,103.27,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2011,2011
,,7136,7191,1.01,0.1,1.08,12,11,9105.83,202.55,8552.43,167.88,"H04 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA CEMENTOWA, BIPOLARNA BIODRA *",1a,2011,2011
,,22168,22462,1.01,0.31,3.37,10,8,12169.16,247.71,11934.44,234.13,"H05 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA KOLANA, BEZCEMENTOWA BIODRA *",1a,2011,2011
,,15189,15513,1.02,0.22,2.33,10,8,19675.76,397.89,19428.57,381.16,"H06 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA LUB KOLANA Z REKONSTRUKCJĄ KOSTNĄ, ENDOPROTEZOPLASTYKA STAWU BIODROWEGO Z ZASTOSOWANIEM TRZPIENIA PRZYNASADOWEGO, KAPOPLASTYKA STAWU BIODROWEGO *",1a,2011,2011
,,1650,1697,1.03,0.02,0.26,14,9,13682.03,278.79,13260.95,260.08,H07 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA *,1a,2011,2011
,,1920,1958,1.02,0.03,0.29,14,14,25949.11,525.32,25162.54,493.67,H08 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA *,1a,2011,2011
,,240,244,1.02,0.0,0.04,15,12,9738.27,203.41,8992.02,176.4,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2011,2011
,,798,871,1.09,0.01,0.13,20,14,16632.85,326.04,16001.55,313.87,H10 ZABIEGI OPERACYJNE - REWIZYJNE W PRZYPADKACH INFEKCJI WOKÓŁ PROTEZY *,1a,2011,2011
,,270,274,1.01,0.0,0.04,14,10,33715.19,673.25,12651.79,248.13,H11 ZABIEGI RESEKCYJNE ZMIAN NOWOTWOROWYCH LUB GUZOWATYCH Z ENDOPROTEZOPLASTYKĄ LUB ZABIEG REWIZYJNY Z UŻYCIEM PROTEZ PORESEKCYJNYCH *,1a,2011,2011
,,14985,15271,1.02,0.21,2.29,3,1,4750.29,96.2,4746.85,93.35,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2011,2011
,,55996,57171,1.02,0.79,8.59,2,2,2749.72,54.36,2748.77,54.04,H22 ARTROSKOPIA LECZNICZA *,1a,2011,2011
,,2973,2992,1.01,0.04,0.45,3,2,1470.14,28.85,1467.84,28.8,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2011,2011
,,6632,6906,1.04,0.1,1.04,6,3,13093.52,256.92,12860.82,252.36,H31 KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY *,1a,2011,2011
,,14924,15556,1.04,0.22,2.34,4,2,4839.72,99.59,4761.9,93.47,H32 DUŻE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY *,1a,2011,2011
,,23247,24410,1.05,0.34,3.67,2,2,1271.54,25.72,1269.33,24.92,H33 ŚREDNIE ZABIEGI NA KOŃCZYNIE DOLNEJ *,1a,2011,2011
,,990,1018,1.03,0.01,0.15,3,2,10599.44,207.94,10549.43,206.96,"H41 REKONSTRUKCJA FUNKCJI RĘKI, W TYM MIKROCHIRURGICZNA *",1a,2011,2011
,,13242,13779,1.04,0.19,2.07,2,1,4247.61,85.11,4223.97,82.94,H42 DUŻE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2011,2011
,,25722,26623,1.04,0.37,4.0,1,0,1268.6,26.23,1266.39,24.87,H43 ŚREDNIE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2011,2011
,,3580,3703,1.03,0.05,0.56,11,8,28609.73,603.77,26448.09,518.81,H51 KOMPLEKSOWE ZABIEGI KOREKCYJNE KRĘGOSŁUPA *,1a,2011,2011
,,13340,13746,1.03,0.19,2.07,5,3,14313.06,298.87,13873.82,272.06,H52 ZABIEGI NA KRĘGOSŁUPIE Z ZASTOSOWANIEM IMPLANTÓW *,1a,2011,2011
,,1803,1836,1.02,0.03,0.28,5,2,9758.92,210.09,9283.6,182.04,H53 ZABIEGI NA KRĘGOSŁUPIE BEZ STOSOWANIA IMPLANTÓW *,1a,2011,2011
,,1079,1193,1.11,0.02,0.18,0,0,3411.0,67.01,3406.62,66.91,H55 ZABIEGI ARTROSKOPOWE I PRZEZSKÓRNE W ZAKRESIE KRĘGOSŁUPA *,1a,2011,2011
,,36080,37305,1.03,0.52,5.6,4,2,1549.69,34.47,1476.97,28.98,H56 ZESPOŁY BÓLOWE KRĘGOSŁUPA > 3 DNI,1a,2011,2011
,,92,94,1.02,0.0,0.01,22,15,25120.27,492.55,22238.3,436.05,H60 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY Z PW *,1a,2011,2011
,,402,404,1.0,0.01,0.06,20,21,19179.82,386.74,15724.24,308.32,H61 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY BEZ PW *,1a,2011,2011
,,46603,47141,1.01,0.66,7.08,9,4,4920.14,100.22,4612.87,90.48,H62 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ *,1a,2011,2011
,,40901,41325,1.01,0.57,6.21,3,2,3740.89,73.83,3651.16,71.62,H63 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE KOŃCZYNY GÓRNEJ *,1a,2011,2011
,,37052,38164,1.03,0.53,5.73,1,1,993.94,19.77,974.74,19.12,H64 MNIEJSZE ZŁAMANIA LUB ZWICHNIĘCIA *,1a,2011,2011
,,2648,2658,1.0,0.04,0.4,19,11,5386.14,106.52,4951.84,97.13,"H66 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA > 10 DNI",1a,2011,2011
,,2150,2160,1.0,0.03,0.32,5,3,2779.94,56.6,2261.49,44.35,"H67 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA",1a,2011,2011
,,8749,9294,1.06,0.13,1.4,12,8,6972.68,139.75,6185.75,121.3,H72 AMPUTACJE ROZLEGŁE I DUŻE *,1a,2011,2011
,,3663,3750,1.02,0.05,0.56,2,1,1332.59,26.18,1272.61,24.98,H74 MNIEJSZE AMPUTACJE *,1a,2011,2011
,,2545,2720,1.07,0.04,0.41,16,11,10740.72,212.97,10346.05,202.93,"H81 KOMPLEKSOWE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ > 10 DNI *",1a,2011,2011
,,6918,7074,1.02,0.1,1.06,3,2,3572.67,70.42,3467.44,68.03,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2011,2011
,,64695,67851,1.05,0.94,10.19,2,0,1947.44,38.72,1911.11,37.56,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2011,2011
,,17368,18681,1.08,0.26,2.81,0,0,567.92,11.22,563.7,11.14,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2011,2011
,,6553,6590,1.01,0.09,0.99,2,1,891.72,18.3,719.06,14.1,H85 POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż.,1a,2011,2011
,,11592,12067,1.04,0.17,1.81,3,2,1934.38,38.92,1911.31,37.49,H86 CHOROBY TKANEK MIĘKKICH,1a,2011,2011
,,43857,54741,1.25,0.76,8.22,8,2,3309.78,70.1,3262.78,63.99,H87 CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ,1a,2011,2011
,,3114,3356,1.08,0.05,0.5,9,7,3550.25,70.32,3409.7,66.89,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2011,2011
,,39481,49589,1.26,0.69,7.45,3,2,1973.12,43.86,1950.89,38.28,H89 CHOROBY NIEZAPALNE KOŚCI I STAWÓW,1a,2011,2011
,,2,8,4.0,0.0,0.0,3,2,6120.0,120.0,6120.0,120.0,H90 ZAPALENIA STAWÓW I UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ WYMAGAJĄCE INTENSYWNEGO LECZENIA > 10 DNI,1a,2011,2011
,,1458,1583,1.09,0.02,0.24,6,4,9033.96,177.14,8996.53,176.41,H92 ZABIEGI REKONSTRUKCYJNE DEFORMACJI UKŁADU KOSTNO-STAWOWEGO < 18 R.Ż.,1a,2011,2011
,,13013,19802,1.52,0.28,2.98,6,2,4364.15,88.98,4055.16,79.52,H96 UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ,1a,2011,2011
,,1158,1210,1.04,0.02,0.18,8,4,1880.27,40.34,1860.4,36.48,H98 KRYSTALOPATIE,1a,2011,2011
,,216,221,1.02,0.0,0.1,6,4,8728.7,171.22,8714.15,170.93,J01 RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ *,1a,2011,2011
,,13101,13303,1.02,0.18,6.01,5,4,5271.51,103.56,5214.37,102.27,J02 KOMPLEKSOWE ZABIEGI W OBRĘBIE PIERSI *,1a,2011,2011
